PWM,TempAmbiente,TempServo,Angle,Corrente,Tempo(mm:ss)
1153,30.12,33.63,15,0.04,01:05
1178,29.87,33.13,17,1.76,01:05
1203,30.12,33.38,20,0.01,01:05
1228,30.37,33.38,22,1.81,01:06
1253,30.37,33.38,25,0.01,01:06
1278,30.12,33.63,27,0.01,01:06
1302,30.37,33.63,30,0.07,01:06
1327,30.37,33.63,32,1.78,01:07
1352,30.37,33.63,35,-0.01,01:07
1377,30.12,33.38,37,1.84,01:07
1402,30.62,33.38,40,0.07,01:07
1427,30.12,33.38,42,0.07,01:08
1452,30.37,33.63,45,0.04,01:08
1477,30.37,33.63,47,0.01,01:08
1502,30.62,33.63,50,0.01,01:08
1527,30.12,33.63,52,1.73,01:09
1508,30.12,33.38,50,0.07,01:09
1484,30.37,33.88,48,0.04,01:09
1459,30.37,33.63,45,0.01,01:09
1434,30.37,33.63,43,0.04,01:10
1409,30.37,33.63,40,0.04,01:10
1384,29.87,33.88,38,1.76,01:10
1359,30.37,33.63,35,0.01,01:10
1334,30.37,33.88,33,-0.01,01:11
1309,30.37,33.88,30,-0.01,01:11
1284,30.37,33.63,28,-0.01,01:11
1259,30.37,33.88,25,0.04,01:11
1235,30.12,33.88,23,1.97,01:12
1210,30.37,33.88,21,0.09,01:12
1185,30.37,33.88,18,-0.01,01:12
1160,30.37,34.13,16,0.01,01:12
1135,30.12,33.88,13,0.04,01:13
1110,30.12,33.63,11,0.04,01:13
1085,30.37,33.88,8,0.09,01:13
1060,30.37,33.88,6,0.01,01:13
1035,30.62,33.88,3,0.04,01:14
1010,30.12,33.88,1,0.01,01:14
1015,30.12,33.88,1,1.84,01:14
1039,29.87,33.38,3,0.07,01:14
1064,30.12,34.38,6,0.07,01:15
1089,29.87,33.38,8,1.78,01:15
1114,30.62,34.13,11,0.01,01:15
1139,30.37,34.38,13,0.01,01:15
1164,30.37,34.38,16,1.76,01:16
1189,30.12,33.88,18,0.04,01:16
1214,30.12,33.88,21,0.01,01:16
1239,30.12,34.13,23,1.68,01:16
1264,30.12,34.38,26,0.04,01:17
1289,30.12,33.88,28,-0.01,01:17
1313,30.37,34.13,31,1.81,01:17
1338,30.87,34.38,33,0.01,01:17
1363,30.87,34.38,36,0.04,01:18
